"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT07","WT08","WT13","WT14","WT16","WT21"
"USW00023293","SAN JOSE, CA US","2019-05-17","7.61",,,"0.00",,,,"66","50","  340","  330","19.9","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-05-18","9.84",,,"0.26",,,,"60","45","  130","  130","23.0","28.0","    1",,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-05-19","4.92",,,"0.47",,,,"62","48","  340","  300","16.1","19.0","    1",,"    1",,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-05-20","6.04",,,"0.00",,,,"66","48","  280","  290","19.9","25.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-05-21","11.41",,,"0.14",,,,"62","50","  290","  290","25.1","32.0","    1",,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-05-22","10.51",,,"0.01",,,,"72","53","  330","  330","19.9","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-05-23","9.40",,,"0.00",,,,"74","54","  200","  170","17.0","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-05-24","8.50",,,"0.00",,,,"72","55","  320","  340","19.9","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-05-25","7.61",,,"0.00",,,,"71","55","  340","  320","18.1","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-05-26","8.95",,,"0.06",,,,"63","53","  300","  270","23.9","30.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-05-27","6.49",,,"0.00",,,,"66","51","  330","  310","16.1","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-05-28","7.16",,,"0.00",,,,"73","54","  330","  320","19.9","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-05-29","8.05",,,"0.00",,,,"76","53","  330","  340","19.9","23.0","    1",,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-05-30","6.93",,,"0.00",,,,"70","55","  330","  330","19.9","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-05-31","6.49",,,"0.00",,,,"78","55","  310","  320","17.0","19.9","    1",,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-06-01","6.71",,,"0.00",,,,"81","56","  320","  310","16.1","21.0","    1",,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-06-02","9.62",,,"0.00",,,,"77","56","  320","  340","16.1","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-06-03","6.26",,,"0.00",,,,"78","57","  330","  330","17.0","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-06-04","5.59",,,"0.00",,,,"86","57","  330","  320","14.1","18.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-06-05","6.49",,,"0.00",,,,"84","58","  330","  330","21.0","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-06-06","8.05",,,"0.00",,,,"75","55","  330","  350","21.0","25.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-06-07","8.95",,,"0.00",,,,"75","51","  330","  330","21.9","25.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-06-08","8.05",,,"0.00",,,,"85","54","  320","  310","18.1","25.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-06-09","4.03",,,"0.00",,,,"93","59","  330","  330","15.0","17.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-06-10","4.92",,,"0.00",,,,"100","67","  330","  320","19.9","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-06-11","5.82",,,"0.00",,,,"99","67","  330","  330","16.1","18.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-06-12","6.71",,,"0.00",,,,"95",,"  320","  320","18.1","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-06-13","7.83",,,"0.00",,,,"81","59","  310","  320","14.1","19.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-06-14","7.16",,,"0.00",,,,"77","56","  330","  330","19.9","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-06-15","7.83",,,"0.00",,,,"70","57","  330","  330","19.9","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-06-16","6.49",,,"0.00",,,,"73","57","  330","  330","17.0","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-06-17","9.17",,,"0.00",,,,"81","54","  140","  130","17.0","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-06-18","7.61",,,"0.00",,,,"80","58","  320","  320","16.1","19.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-06-19","9.17",,,"0.00",,,,"79","58","  330","  330","17.0","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-06-20","10.51",,,"0.00",,,,"78","59","  150","  150","19.9","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-06-21","8.50",,,"0.00",,,,"79","56","  330","  330","18.1","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-06-22","7.38",,,"0.00",,,,"88","56","  350","  340","21.9","25.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-06-23","6.49",,,"0.00",,,,"89","60","  320","  330","17.0","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-06-24","6.93",,,"0.00",,,,"84","58","  320","  330","17.0","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-06-25","8.28",,,"0.00",,,,"81","56","  330","  330","23.0","28.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-06-26","9.62",,,"0.00",,,,"73","57","  330","  340","23.9","29.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-06-27","10.74",,,"0.00",,,,"74","55","  340","  320","21.9","28.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-06-28","6.49",,,"0.00",,,,"77","56","  320","  310","21.9","25.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-06-29","6.49",,,"0.00",,,,"76","53","  330","  330","17.0","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-06-30","7.83",,,"0.00",,,,"76","55","  340","  340","19.9","25.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-07-01","6.93",," 1513","0.00",,,,"77","56","  350","  360","18.1","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-07-02","6.71",," 1436","0.00",,,,"76","56","  330","  340","19.9","25.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-07-03","7.83",," 1618","0.00",,,,"78","56","  350","  360","17.0","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-07-04","7.83",," 1631","0.00",,,,"78","55","  310","  330","16.1","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-07-05","7.16",," 1512","0.00",,,,"82","55","  310","  320","17.0","21.0","    1",,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-07-06","6.04",," 1556","0.00",,,,"82","54","  330","  330","19.9","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-07-07","8.05",," 1704","0.00",,,,"78","56","  330","  340","19.9","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-07-08","9.17",," 1248","0.00",,,,"72","56","  340","  340","21.9","25.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-07-09","8.72",," 1547","0.00",,,,"75","56","  350","  340","21.0","27.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-07-10","7.83",," 1721","0.00",,,,"77","63","  340","  330","17.0","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-07-11","8.05",," 1434","0.00",,,,"80","60","  330","  330","19.9","25.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-07-12","6.71",," 1501","0.00",,,,"80","59","  310","  310","17.0","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-07-13","6.49",," 1245","0.00",,,,"78","56","  330","  310","14.1","18.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-07-14","6.49",," 1334","0.00",,,,"78","58","  300","  340","14.1","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-07-15","7.83",," 1624","0.00",,,,"85","61","  350","  340","21.0","25.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-07-16","6.93",," 1803","0.00",,,,"84","59","  330","  340","19.9","25.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-07-17","9.40",," 0511","0.00",,,,"85","58","  310","  150","18.1","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-07-18","9.62",," 1742","0.00",,,,"84","57","  330","  320","18.1","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-07-19","11.18",," 1323","0.00",,,,"84","59","  220","  210","17.0","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-07-20","7.83",," 1609","0.00",,,,"79","60","  320","  320","15.0","19.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-07-21","7.83",," 1446","0.00",,,,"82","59","  330","  340","15.0","18.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-07-22","6.04",," 1656","0.00",,,,"86","61","  310","  310","15.0","18.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-07-23","7.61",," 1545","0.00",,,,"81","61","  310","  310","18.1","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-07-24","6.26",," 1505","0.00",,,,"92","61","  330","  320","16.1","18.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-07-25","7.16",," 1357","0.00",,,,"86","63","  310","  340","16.1","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-07-26","7.16",," 1717","0.00",,,,"81","58","  310","  310","15.0","18.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-07-27","5.82",," 1619","0.00",,,,"89","58","  320","  310","13.0","16.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-07-28","6.93",," 1352","0.00",,,,"88","62","  330","  310","16.1","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-07-29","9.62",," 1416","0.00",,,,"80","57","  350","  320","17.0","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-07-30","6.71",," 1814","0.00",,,,"78","57","  320","  330","16.1","19.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-07-31","8.28",," 0633","0.00",,,,"84","57","  310","  120","16.1","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-08-01","9.17",,,"0.00",,,,"76","56","  350","  330","19.9","25.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-08-02","7.61",,,"0.00",,,,"80","56","  310","  330","17.0","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-08-03","6.49",,,"0.00",,,,"85","60","  320","  320","19.9","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-08-04","7.38",,,"0.00",,,,"84","63","  330","  340","19.9","25.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-08-05","5.82",,,"0.00",,,,"87","62","  320","  320","16.1","18.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-08-06","6.71",,,"0.00",,,,"86","60","  330","  340","18.1","25.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-08-07","7.83",,,"0.00",,,,"78","59","  330","  340","19.9","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-08-08","7.38",,,"0.00",,,,"77","59","  330","  340","21.0","27.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-08-09","7.61",,,"0.00",,,,"81","60","  320","  320","19.9","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-08-10","8.95",,,"0.00",,,,"81","64","  330","  340","23.9","28.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-08-11","8.72",,,"0.00",,,,"85","61","  340","  340","21.9","28.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-08-12","7.16",,,"0.00",,,,"91","60","  330","  340","21.9","27.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-08-13","5.82",,,"0.00",,,,"91","61","  340","  310","16.1","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-08-14","5.37",,,"0.00",,,,"98","65","  320","  340","17.0","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-08-15","5.82",,,"0.00",,,,"99","67","  340","  340","18.1","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-08-16","8.28",,,"0.00",,,,"95","64","  330","  340","17.0","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-08-17","12.30",,,"0.00",,,,"84","60","  320","  320","15.0","15.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-08-18","12.30",,,"0.00",,,,"79","60","  200","  200","17.0","17.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-08-19","8.05",,,"0.00",,,,"78","59","  330","  330","19.9","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-08-20","9.17",,,"0.00",,,,"76","61","  350","  330","21.0","27.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-08-21","6.93",,,"0.00",,,,"85","58","  340","  360","19.9","25.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-08-22","6.71",,,"0.00",,,,"88","64","  310","  330","16.1","19.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-08-23","7.38",,,"0.00",,,,"84","63","  320","  310","17.0","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-08-24","7.38",,,"0.00",,,,"79","61","  330","  330","14.1","18.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-08-25","6.71",,,"0.00",,,,"84","61","  310","  330","15.0","19.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-08-26","6.26",,,"0.00",,,,"91","60","  320","  320","17.0","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-08-27","6.49",,,"0.00",,,,"87","61","  320","  320","15.0","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-08-28","7.61",,,"0.00",,,,"78","61","  330","  360","17.0","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-08-29","8.05",,,"0.00",,,,"80","66","  330","  330","18.1","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-08-30","5.59",,,"0.00",,,,"80","60","  330","  320","16.1","19.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-08-31","4.92",,,"0.00",,,,"90","59","  340","  350","16.1","19.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-09-01","6.26",,,"0.00",,,,"89","62","  330","  340","17.0","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-09-02","7.61",,,"0.00",,,,"81","62","  320","  340","18.1","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-09-03","6.93",,,"0.00",,,,"80","60","  340","  320","17.0","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-09-04","6.93",,,"0.00",,,,"85","61","  320","  330","17.0","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-09-05","8.72",,,"0.00",,,,"76","60","  330","  330","19.9","25.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-09-06","7.61",,,"0.00",,,,"76","60","  320","  320","16.1","19.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-09-07","8.50",,,"0.00",,,,"72","59","  280","  290","19.9","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-09-08","6.93",,,"0.00",,,,"77","55","  340","  350","19.9","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-09-09","7.61",,,"0.00",,,,"78","56","  340","  330","21.9","27.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-09-10","6.71",,,"0.00",,,,"77","56","  300","  300","18.1","25.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-09-11","5.82",,,"0.00",,,,"85","56","  340","  340","19.9","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-09-12","5.59",,,"0.00",,,,"92","58","  330","  330","16.1","18.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-09-13","5.59",,,"0.00",,,,"96","61","  340","  340","16.1","19.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-09-14","7.16",,,"0.00",,,,"87","60","  320","  320","17.0","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-09-15","7.61",,,"0.00",,,,"78","58","  340","  330","19.9","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-09-16","8.72",,,"0.13",,,,"74","60","  330","  320","18.1","23.9","    1",,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-09-17","6.93",,,"0.00",,,,"78","55","  340",,"19.9",,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-09-18","7.61",,,"0.00",,,,"76","58","  340","  340","21.0","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-09-19","6.04",,,"0.00",,,,"78","56","  330","  340","19.9","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-09-20","6.04",,,"0.00",,,,"84","55","  340","  340","19.9","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-09-21","5.82",,,"0.00",,,,"87","58","  340","  340","21.9","27.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-09-22","5.37",,,"0.00",,,,"83","58","  330","  320","21.0","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-09-23","6.49",,,"0.00",,,,"84","59","  340","  340","21.0","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-09-24","5.59",,,"0.00",,,,"95","59","  340","  330","19.9","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-09-25","4.47",,,"0.00",,,,"99","64","  340","  350","17.0","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-09-26","13.65",,,"0.00",,,,"83","67","  200","  200","23.9","33.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-09-27","10.29",,,"0.00",,,,"76","56","  340","  340","21.9","25.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-09-28","10.29",,,"0.00",,,,"70","51","  290","  280","25.1","30.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-09-29","7.16",,,"0.00",,,,"69","47","  330","  330","21.9","28.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-09-30","8.28",,,"0.00",,,,"68","51","  330","  340","21.9","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-10-01","5.82",,,"0.00",,,,"71","45","  330","  340","19.9","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-10-02","6.26",,,"0.00",,,,"77","47","  320","  340","21.0","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-10-03","5.82",,,"0.00",,,,"74","48","  340","  350","21.0","25.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-10-04","6.04",,,"0.00",,,,"75","46","  340","  340","21.0","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-10-05","4.92",,,"0.00",,,,"80","48","  320","  320","16.1","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-10-06","3.13",,,"0.00",,,,"86","51","  350","  360","12.1","12.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-10-07","4.70",,,"0.00",,,,"88","56","  330","  320","16.1","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-10-08","4.25",,,"0.00",,,,"88","54","  320","  320","14.1","18.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-10-09","7.38",,,"0.00",,,,"74","53","  330","  330","17.0","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-10-10","6.04",,,"0.00",,,,"79","53","  320","   20","15.0","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-10-11","3.13",,,"0.00",,,,"81","49","  320","  320","8.9","12.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-10-12","4.70",,,"0.00",,,,"79","48","  340","  330","13.0","15.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-10-13","4.70",,,"0.00",,,,"75","49","  330","  320","15.0","17.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-10-14","4.47",,,"0.00",,,,"74","46","  330","  360","13.0","15.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-10-15","3.80",,,"0.00",,,,"72","48","  310","  300","13.0","15.0","    1",,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2019-10-16","4.03",,,"0.00",,,,"70","49","  330","  340","19.9","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-10-17","10.51",,,"0.01",,,,"70","54","  330","  330","23.9","30.0","    1",,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-10-18","5.37",,,"0.00",,,,"71","47","  340","  340","21.0","25.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-10-19","5.37",,,"0.00",,,,"73","46","  350","  330","14.1","18.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-10-20","6.04",,,"0.00",,,,"74","52","  330","  320","19.9","21.9","    1",,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-10-21","4.70",,,"0.00",,,,"83","51","  310","  340","15.0","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-10-22","5.14",,,"0.00",,,,"86","53","  330","  290","15.0","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-10-23","3.36",,,"0.00",,,,"85","56","  340","  330","18.1","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-10-24","2.68",,,"0.00",,,,"90","55","  250","  250","8.9","12.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-10-25","4.47",,,"0.00",,,,"89","56","  340","  320","13.0","14.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-10-26","4.47",,,"0.00",,,,"82","53","  330","  330","14.1","16.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-10-27","12.30",,,"0.00",,,,"71","53","  330","  340","28.0","40.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-10-28","4.70",,,"0.00",,,,"72","45","  340","   20","13.0","18.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-10-29","5.37",,,"0.00",,,,"74","43","  330","  340","17.0","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-10-30","3.58",,,"0.00",,,,"71","42","  310","   20","13.0","16.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-10-31","3.58",,,"0.00",,,,"73","42","  330","  310","10.1","12.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-11-01","4.03",,,"0.00","0.0","0.0",,"74","41","  330","  340","8.9","11.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-11-02","2.68",,,"0.00","0.0","0.0",,"76","41","  320","  240","8.1","10.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-11-03","2.91",,,"0.00","0.0","0.0",,"78","43","  330","  350","8.9","12.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-11-04","2.91",,,"0.00","0.0","0.0",,"75","47","  330","  330","10.1","12.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-11-05","2.91",,,"0.00","0.0","0.0",,"73","46","  320","  340","8.9","13.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-11-06","2.91",,,"0.00","0.0","0.0",,"67","49","  330","  330","10.1","13.0","    1",,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2019-11-07","3.13",,,"0.00","0.0","0.0",,"67","50","  320","  320","15.0","17.0","    1",,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2019-11-08","2.91",,,"0.00","0.0","0.0",,"69","51","  330","  360","12.1","13.0","    1",,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2019-11-09","3.80",,,"0.00","0.0","0.0",,"67","50","  320","  340","8.9","12.1","    1",,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2019-11-10","3.36",,,"0.00","0.0","0.0",,"70","50","  320","  330","12.1","15.0","    1",,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2019-11-11","1.57",,,"0.00","0.0","0.0",,"78","47","  340","  350","8.9","11.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-11-12","2.24",,,"0.00","0.0","0.0",,"75","48","  320","  340","8.9","13.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-11-13","2.68",,,"0.00","0.0","0.0",,"68","51","  330","  330","14.1","16.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-11-14","7.61",,,"0.00","0.0","0.0",,"67","52","  220","   20","14.1","19.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-11-15","7.38",,,"0.00","0.0","0.0",,"68","56","  330","  340","17.0","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-11-16","2.24",,,"0.00","0.0","0.0",,"71","53","  320","  340","8.1","10.1","    1",,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2019-11-17","1.57",,,"0.00","0.0","0.0",,"74","48","  330","  330","10.1","13.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-11-18","2.91",,,"0.00","0.0","0.0",,"75","48","  330","  340","17.0","19.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-11-19","7.38",,,"0.05","0.0","0.0",,"67","52","  300","  340","19.9","25.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-11-20","5.82",,,"0.00","0.0","0.0",,"69","48","  310","  320","18.1","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-11-21","4.92",,,"0.00","0.0","0.0",,"66","45","  330","  320","8.9","14.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-11-22","3.58",,,"0.00","0.0","0.0",,"66","43","  310","  310","13.0","15.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-11-23","2.91",,,"0.00","0.0","0.0",,"69","43","  330",,"8.1",,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-11-24","4.03",,,"0.00","0.0","0.0",,"69","42","  330","  320","15.0","18.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-11-25","9.62",,,"0.00",,"0.0",,"65","41","  310","  310","23.9","31.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2019-11-26","8.50",,,"0.45","0.0","0.0",,"55","39","  140","  130","29.1","38.9","    1",,"    1",,,,,,,,
